# file...... Output/Qh/house_Qh_file_007.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_6C_tm_0_C_6_Meter_16_121:Qh,house_0_7C_tm_0_C_7_Meter_16_122:Qh,house_0_8C_tm_0_C_8_Meter_16_123:Qh,house_0_9C_tm_0_C_9_Meter_16_124:Qh,house_0_10C_tm_0_C_10_Meter_16_125:Qh,house_0_11C_tm_0_C_11_Meter_16_126:Qh,house_0_12C_tm_0_C_12_Meter_16_127:Qh,house_0_13C_tm_0_C_13_Meter_16_128:Qh,house_0_14C_tm_0_C_14_Meter_16_129:Qh,house_0_15C_tm_0_C_15_Meter_16_130:Qh,house_0_1C_tm_0_C_1_Meter_17_131:Qh,house_0_2C_tm_0_C_2_Meter_17_132:Qh,house_0_3C_tm_0_C_3_Meter_17_133:Qh,house_0_4C_tm_0_C_4_Meter_17_134:Qh,house_0_5C_tm_0_C_5_Meter_17_135:Qh,house_0_6C_tm_0_C_6_Meter_17_136:Qh,house_0_7C_tm_0_C_7_Meter_17_137:Qh,house_0_8C_tm_0_C_8_Meter_17_138:Qh,house_0_1A_tm_0_A_1_Meter_19_139:Qh,house_0_2A_tm_0_A_2_Meter_19_140:Qh
2010-08-16 19:39:30 UTC,-34870.6725441,-52299.5416659,+0,-34870.6497072,-43587.50496,-61020.8183288,-47944.902073,+0,+0,+0,-47956.3956016,-39239.7752589,-52313.4036784,-39239.0377679,+0,-34879.4861316,-43596.5901497,+0,+0,+0
2010-08-16 19:40:00 UTC,-34854.735043,-52275.6390974,+0,-34854.71205,+0,-60992.929018,-47922.9890827,+0,+0,+0,-47928.6072997,-39217.037326,-52283.090996,-39216.3004076,+0,-34859.2750232,-43571.3283365,+0,+0,+0
2010-08-16 19:40:30 UTC,-34865.9418394,-52292.446702,+0,-34865.9189563,+0,-61012.5399863,-47938.3976728,+0,+0,+0,-47949.7028465,+0,-52306.1029314,-39233.5615217,+0,-34874.618328,+0,+0,+0,+0
2010-08-16 19:41:00 UTC,-34842.3149837,-52257.0118796,+0,-34842.2918688,+0,-60971.1949401,-47905.9123381,+0,+0,+0,-47925.730903,+0,+0,-39213.9468392,+0,+0,+0,+0,+0,+0
2010-08-16 19:41:30 UTC,-34860.8928774,-52284.8744261,+0,-34860.8699447,+0,-61003.7047198,-47931.4556902,+0,+0,+0,-47951.2912242,+0,+0,-39234.8611879,+0,+0,+0,+0,+0,+0
2010-08-16 19:42:00 UTC,-34842.0090021,-52256.552978,+0,-34841.9858843,+0,-60970.6594976,-47905.491634,+0,+0,+0,+0,+0,+0,-39209.7623536,-60993.9184549,+0,+0,+0,+0,-30344.5286197
2010-08-16 19:42:30 UTC,-34833.9643128,-52244.4878036,+0,-34833.9411159,+0,-60956.5819555,-47894.4307281,+0,-30482.9878427,+0,+0,+0,+0,-39204.8557775,-60986.2858141,+0,+0,+0,+0,-30363.080341
2010-08-16 19:43:00 UTC,-34841.9004076,-52256.3901114,+0,-34841.8772887,+0,-60970.4694662,-47905.3423239,-43550.8583853,-30489.9329522,+0,+0,+0,+0,+0,-61006.8536994,+0,+0,+0,-47703.4092096,-30359.6131713
2010-08-16 19:43:30 UTC,-34835.2758839,-52246.4548572,+0,-34835.2526999,+0,-60958.8770967,-47896.2340501,-43542.5780732,-30484.1356371,-60956.6336407,+0,+0,+0,+0,-60995.2336922,+0,+0,-52281.2964206,-47690.3347622,-30351.2920326
2010-08-16 19:44:00 UTC,+0,+0,-26147.0999655,-34860.2356277,+0,-61002.5947281,+0,-43573.805135,-30505.998716,-61000.348897,+0,+0,+0,+0,-61025.9936612,+0,+0,-52307.6617126,-47727.9865476,-30375.2552421
2010-08-16 19:44:30 UTC,+0,+0,-26128.1600321,+0,+0,-60958.4082276,+0,-43542.2431647,-30483.901157,-60956.164797,+0,+0,+0,+0,-60979.1854169,+0,+0,-52267.5409626,-47718.4383516,-30369.1783612
2010-08-16 19:45:00 UTC,+0,+0,-26124.428822,+0,+0,+0,+0,-43536.0253849,-30479.5478874,-60947.4604291,+0,+0,+0,+0,-60965.9362548,+0,+0,-52256.1847085,-47734.4599282,-30379.3751792
2010-08-16 19:45:30 UTC,+0,+0,-26112.9334719,+0,+0,+0,+0,-43516.8692519,-30466.1360566,-60920.6434565,+0,-39170.4016848,-52220.9195,+0,-60931.5447125,+0,-43519.5162044,-52226.7066868,-47740.5997522,-30383.2828262
2010-08-16 19:46:00 UTC,+0,+0,-26111.8616572,+0,-43515.7647761,+0,+0,-43515.0831535,+0,-60918.1430692,+0,-39167.465169,-52217.0047349,+0,-60926.9768009,-34815.2117297,-43516.2537395,-52222.7913929,-47728.3666538,-30375.4971583
2010-08-16 19:46:30 UTC,+0,+0,-26123.4645711,+0,-43535.1004981,+0,+0,-43534.4185335,+0,-60945.2109726,+0,-39184.8695594,-52240.2070958,+0,-60954.0502859,-34830.6820017,-43535.5899925,-52245.9968883,-47733.1827474,-30378.5623264
2010-08-16 19:47:00 UTC,+0,+0,-26146.0680157,+0,-43572.7680993,+0,+0,-43572.0854685,+0,-60997.9415089,-47924.8907004,-39213.9961978,-52279.0367687,+0,-60999.3583713,-34856.5718501,-43567.9496473,-52284.8318067,-47778.3967897,-30407.3384795
2010-08-16 19:47:30 UTC,+0,+0,+0,+0,-43580.429737,+0,+0,-43579.7469707,+0,-61008.6669666,-47932.4096558,-39220.1486252,-52287.2387706,-39219.4116284,-61008.9288098,-34862.0405695,-43574.7849856,-52293.0349165,-47776.5878269,+0
2010-08-16 19:48:00 UTC,+0,+0,+0,+0,-43586.4076778,+0,+0,-43585.7248057,+0,-61017.0354324,-47936.1785538,-39223.2325469,-52291.3500476,-39222.4954724,-61013.7260193,-34864.7817806,-43578.2112186,-52297.1467487,-47761.9330552,+0
2010-08-16 19:48:30 UTC,+0,+0,+0,+0,-43577.939163,+0,+0,+0,+0,-61005.1804346,-47928.1407726,-39216.6555875,-52282.5820881,-39215.9186788,-61003.495198,-34858.9357067,-43570.9042257,-52288.3776049,-47733.7345048,+0
2010-08-16 19:49:00 UTC,+0,+0,+0,+0,-43571.7737097,+0,-47927.5981359,+0,+0,-60996.5494714,-47924.1648569,-39213.4022725,-52278.244987,-39212.6654457,-60998.4344879,-34856.0439266,-43567.2897969,-52284.0399185,-47746.0525267,+0
2010-08-16 19:49:30 UTC,+0,+0,+0,-34870.4970613,-43587.314159,+0,-47944.692197,+0,+0,-61018.3044072,-47947.4884384,-39232.4869231,-52303.6873591,-39231.7496156,+0,-34873.0077351,-43588.4928181,-52309.4857266,-47772.4360997,+0
2010-08-16 19:50:00 UTC,-34874.8990069,+0,+0,-34874.8762114,-43592.7879134,+0,-47950.7131743,+0,+0,-61025.967067,-47955.5520731,-39239.0850372,-52312.4835208,-39238.3475635,+0,-34878.872613,-43595.8233141,-52318.2830764,-47763.9224307,+0
2010-08-16 19:50:30 UTC,-34893.3122138,-52333.4959378,+0,-34893.2895984,-43615.8038774,+0,-47976.0300929,+0,-30534.9249308,+0,-47982.1503064,-39260.8491898,-52341.4980248,-39260.111168,+0,-34898.2181557,-43620.003259,-52347.301499,-47734.8783237,+0
2010-08-16 19:51:00 UTC,-34895.5550122,-52336.859617,+0,-34895.5324187,-43618.6073091,+0,-47979.1137894,+0,-30536.8876693,+0,-47994.8231527,+0,+0,-39270.4805339,+0,+0,-43631.5239011,+0,+0,+0
2010-08-16 19:51:30 UTC,-34886.7438287,-52323.6448779,-26166.9659754,-34886.7211491,-43607.5935903,-61048.9417488,-47966.999006,+0,-30529.1767449,+0,-47990.5094186,+0,+0,-39266.9508859,+0,+0,-43627.602368,+0,+0,+0
2010-08-16 19:52:00 UTC,-34860.2579608,-52283.9221977,-26147.099511,-34860.2350219,-43574.487039,-61002.5936681,-47930.5827226,+0,-30505.9981856,+0,+0,+0,+0,-39241.9127218,+0,+0,-43599.7843,+0,+0,+0
2010-08-16 19:52:30 UTC,-34863.4274532,-52288.6757037,-26149.4768773,-34863.4045454,+0,-61008.140018,-47934.9405611,+0,-30508.7719015,+0,+0,+0,+0,-39245.8390685,+0,+0,+0,+0,+0,-30371.1362903
2010-08-16 19:53:00 UTC,-34881.7719299,-52316.188179,-26163.2366639,-34881.7492017,+0,-61040.2413369,-47960.1629804,+0,-30524.8256905,+0,+0,+0,+0,-39266.4973994,+0,+0,+0,+0,+0,-30352.1018214
2010-08-16 19:53:30 UTC,-34874.5069947,-52305.2924556,-26157.7873965,-34874.4841954,+0,-61027.5283007,-47950.1741842,+0,-30518.4679327,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30360.9759869
2010-08-16 19:54:00 UTC,-34883.906406,-52319.3893996,-26164.8376873,-34883.8836986,+0,-61043.9764935,-47963.097741,+0,-30526.6936331,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30323.6889289
2010-08-16 19:54:30 UTC,-34877.7507025,-52310.157267,-26160.2204301,+0,+0,-61033.2045209,+0,-43595.6694005,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30382.3608422
2010-08-16 19:55:00 UTC,-34886.1789786,-52322.7977337,+0,+0,+0,-61047.953308,+0,-43606.2043101,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-30354.6980074
2010-08-16 19:55:30 UTC,+0,-52298.8849483,+0,+0,+0,-61020.0520768,+0,-43586.2747426,+0,+0,+0,+0,-52314.9976229,+0,+0,+0,+0,+0,+0,-30353.3885534
2010-08-16 19:56:00 UTC,+0,-52277.845067,+0,+0,+0,-60995.5029243,+0,-43568.7395312,+0,+0,+0,+0,-52291.3389797,+0,+0,-34864.7744011,+0,+0,+0,-30349.147388
2010-08-16 19:56:30 UTC,+0,-52275.0160227,+0,+0,+0,-60992.2020197,+0,-43566.3817284,+0,+0,-47923.4113575,-39212.7857172,-52277.4230374,+0,-60997.4754022,-34855.4958879,+0,+0,+0,-30330.870813
2010-08-16 19:57:00 UTC,+0,-52252.3002723,+0,+0,+0,-60965.6974771,+0,-43547.4498019,+0,-60963.4536505,-47906.1526607,-39198.663692,-52258.5965042,+0,-60975.5078166,-34842.9432175,+0,+0,+0,-30346.2853008
2010-08-16 19:57:30 UTC,+0,+0,+0,+0,+0,-60986.0796126,+0,-43562.008555,+0,-60983.8346786,-47910.8825732,-39202.5339694,-52263.7560973,-39201.7974163,-60981.5282456,-34846.383398,-43555.2151272,+0,-47676.778575,+0
2010-08-16 19:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,-43590.2842368,+0,-61023.4182518,-47938.4086368,-39225.0573249,-52293.7827186,-39224.3202045,-61016.5645617,-34866.4037744,-43580.2385444,+0,-47712.5226321,+0
2010-08-16 19:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,-43570.8754375,+0,-60996.2475674,-47913.478088,-39204.6577639,-52266.5873973,-39203.9211574,-60984.8319246,-34848.2711792,-43557.57466,-52272.3807536,-47739.3837436,+0
2010-08-16 19:59:00 UTC,+0,+0,+0,-34848.7664041,-43560.1517466,+0,+0,-43559.4693389,-30495.9617602,-60980.27999,-47911.1275087,-39202.7343891,-52264.0232836,-39201.9978311,-60981.8400095,-34846.5615455,-43555.4377933,-52269.8162935,-47779.8202543,+0
2010-08-16 19:59:30 UTC,+0,+0,-26122.3843715,-34827.2846035,-43533.3003951,+0,+0,-43532.6184624,-30477.1625904,-60942.6910244,-47886.4342939,-39182.5290277,-52237.0868565,-39181.7929788,-60950.4094604,-34828.6015691,-43532.989665,-52242.8762276,-47796.0656686,+0
2010-08-16 20:00:00 UTC,+0,+0,-26127.2006236,-34833.7056686,-43541.3264577,+0,-47894.1070071,+0,-30482.7817979,-60953.9266372,-47895.5177779,-39189.9616395,-52246.9955139,-39189.2254033,-60961.9712961,-34835.2082082,-43541.2472862,-52252.7862236,-47822.3265328,+0
2010-08-16 20:00:30 UTC,+0,+0,-26122.3677463,-34827.2624386,-43533.27269,+0,-47885.2480869,+0,-30477.1431935,-60942.6522403,-47883.8568211,-39180.4199962,-52234.2752377,-39179.6840004,-60947.128746,-34826.7269103,-43530.6465339,-52240.064229,-47844.8120238,+0
2010-08-16 20:01:00 UTC,+0,+0,-26152.0611766,-34866.8499538,-43582.7554271,+0,-47939.6777192,+0,-30511.7870497,-61011.9226796,-47944.2171731,-39229.8101919,+0,-39229.0729519,-61023.9579073,+0,-43585.5189734,-52305.7580728,-47780.8454281,+0
2010-08-16 20:01:30 UTC,-34872.8418436,+0,-26156.5384036,-34872.819028,-43590.2165202,+0,-47947.8847134,+0,-30517.0107104,-61022.3673966,+0,-39243.608093,+0,-39242.8705053,-61045.4212998,+0,-43600.8484229,-52324.154879,-47775.4784391,+0
2010-08-16 20:02:00 UTC,-34877.9299491,+0,-26160.354879,-34877.9071832,-43596.5765015,+0,-47954.8805155,+0,-30521.4634606,-61031.2706773,+0,+0,+0,-39250.7670784,-61057.7051619,+0,-43609.6217261,-52334.6836821,-47812.2104415,+0
2010-08-16 20:02:30 UTC,-34890.4545725,+0,-26169.7002417,-34890.4319291,-43612.2319102,+0,-47972.1010286,+0,+0,-61053.1865436,+0,+0,+0,-39263.4178499,-61077.3846269,+0,-43623.6770708,-52351.5514401,-47799.6255495,+0
2010-08-16 20:03:00 UTC,-34895.5907726,+0,+0,-34895.5681794,-43618.6520085,+0,-47979.1629577,+0,+0,-61062.1739818,+0,+0,+0,-39267.7886489,-61084.3768902,+0,-43628.6710416,-52357.5446826,-47728.5304183,-30375.601385
2010-08-16 20:03:30 UTC,-34917.118408,+0,+0,-34917.0960249,-43645.560916,+0,-48008.6380075,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43660.9551037,-52396.2886444,-47696.389433,-30355.1454846
2010-08-16 20:04:00 UTC,-34829.4370763,-52237.6979956,+0,+0,-43535.9618453,+0,-47888.0827055,+0,+0,+0,+0,+0,+0,+0,+0,+0,-43552.2196341,-52265.7956791,-47642.3205501,-30320.7337289
2010-08-16 20:04:30 UTC,-34836.3070919,-52248.0014307,+0,+0,-43544.5491615,-60960.6816255,-47897.5284655,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52279.0819963,-47639.1560253,-30318.7196896
2010-08-16 20:05:00 UTC,-34833.3640825,-52243.587597,+0,+0,+0,-60955.5316021,-47893.4820467,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,-52271.8827324,+0,-30297.6099648
2010-08-16 20:05:30 UTC,-34822.0180672,-52226.5711971,+0,+0,+0,-60935.6770122,+0,+0,+0,+0,+0,+0,-52242.1124116,+0,+0,+0,+0,-52247.9207805,+0,-30287.6831392
2010-08-16 20:06:00 UTC,-34820.0626668,-52223.6385488,+0,+0,+0,-60932.2552231,+0,+0,+0,+0,+0,+0,-52243.0842622,+0,+0,+0,+0,+0,+0,-30270.8454468
2010-08-16 20:06:30 UTC,-34796.9182915,-52188.9273372,+0,+0,+0,-60891.7544767,+0,-43494.6330659,+0,+0,-47856.9670158,+0,-52204.94929,+0,+0,-34807.2913444,+0,+0,+0,-30265.1530806
2010-08-16 20:07:00 UTC,+0,-52183.3644032,+0,+0,+0,-60885.2636926,+0,-43489.9967646,+0,+0,-47849.829799,+0,-52197.1637031,+0,+0,-34802.1002364,+0,+0,+0,-30252.1355153
2010-08-16 20:07:30 UTC,+0,-52159.7327791,-26084.9400094,+0,+0,-60857.6905135,+0,-43470.3015226,-30433.4772684,+0,-47831.6170518,-39137.8116678,-52177.2964456,+0,+0,-34788.8535686,+0,+0,+0,-30218.58572
2010-08-16 20:08:00 UTC,+0,-52124.4433312,-26067.2907945,+0,+0,-60816.5150833,+0,-43440.8903311,-30412.8856108,+0,-47793.2159706,-39106.3895453,-52135.4068744,-39105.5323228,+0,-34760.9233305,+0,+0,+0,+0
2010-08-16 20:08:30 UTC,+0,-52152.7162021,-26081.4308281,+0,+0,-60849.5036308,+0,-43464.4537154,-30429.3830432,+0,-47816.6020144,-39125.5254423,-52160.9173891,-39124.6676164,+0,-34777.9326894,+0,+0,+0,+0
2010-08-16 20:09:00 UTC,+0,-52136.8315682,-26073.4864897,-34762.0711733,+0,-60830.969574,+0,-43451.2150269,-30420.1142403,+0,-47807.9038687,-39118.4080855,-52151.429073,-39117.5504839,+0,-34771.6062717,+0,+0,+0,+0
2010-08-16 20:09:30 UTC,+0,-52128.9511927,-26069.545299,-34756.8167539,+0,-60821.7748182,+0,-43444.6473063,-30415.5159819,+0,-47797.3743793,-39109.7922106,-52139.9430476,-39108.9348809,+0,-34763.9478637,+0,+0,+0,+0
2010-08-16 20:10:00 UTC,+0,-52108.2583242,-26059.1962306,-34743.0193136,+0,-60797.6305529,+0,-43427.4013029,-30403.4415369,-60795.1577506,-47778.9941913,-39094.6534343,-52119.8931385,-39093.8955565,+0,-34750.5794111,-43435.4699745,+0,+0,+0
2010-08-16 20:10:30 UTC,+0,+0,+0,-34741.1641093,+0,+0,+0,-43425.0824049,-30401.8180066,-60791.9115144,-47764.1986586,-39082.5468821,-52103.7535275,-39081.7893246,-60794.8698565,-34739.8181839,-43422.0195455,+0,+0,+0
2010-08-16 20:11:00 UTC,+0,+0,+0,-34781.6758999,+0,+0,-47822.567474,-43475.7198032,+0,-60862.7990469,+0,-39136.5104315,+0,-39135.7514464,-60878.8130894,+0,-43481.9732715,+0,+0,+0
2010-08-16 20:11:30 UTC,+0,+0,+0,-34781.285759,-43475.7683107,+0,-47822.0310618,+0,+0,-60862.1163783,+0,-39136.0713832,+0,-39135.3124097,-60878.130126,+0,-43481.485487,+0,+0,+0
2010-08-16 20:12:00 UTC,+0,+0,+0,-34773.3022824,-43465.7893161,+0,-47811.0544288,+0,+0,-60848.1468904,+0,-39127.1125808,+0,-39126.3538442,-60864.1942221,+0,-43471.5322203,+0,-47695.0232624,+0
2010-08-16 20:12:30 UTC,+0,+0,+0,-34785.9143003,-43481.5537838,+0,-47828.394931,+0,+0,-60870.2154003,+0,-39141.2664851,+0,-39140.5073742,-60886.2113891,+0,-43487.0745354,+0,-47732.4615451,+0
2010-08-16 20:13:00 UTC,+0,+0,+0,-34802.075948,-43501.7551329,+0,-47850.6158865,+0,+0,-60898.4950534,+0,+0,+0,-39160.9235096,-60917.9706364,+0,-43509.7573561,+0,-47756.1280234,+0
2010-08-16 20:13:30 UTC,-34822.6108083,+0,+0,+0,-43527.284112,+0,-47878.6970955,+0,+0,-60934.2327994,+0,+0,+0,+0,-60949.1198373,+0,-43532.0044756,-52241.7553027,-47757.9398675,-30394.3188184
2010-08-16 20:14:00 UTC,-34807.9725125,+0,+0,+0,-43508.9867975,+0,-47858.5705284,+0,+0,-60908.6185835,+0,+0,+0,+0,-60927.7066168,+0,-43516.7109058,-52223.4014005,-47756.0901764,-30393.2378789
2010-08-16 20:14:30 UTC,-34805.1575078,+0,+0,+0,-43505.4681484,+0,-47854.7001063,+0,+0,-60903.692864,+0,+0,+0,+0,-60921.1586595,+0,-43512.034279,-52217.7889535,-47775.1298591,-30405.3556256
2010-08-16 20:15:00 UTC,-34830.8046393,+0,+0,+0,-43537.5260899,+0,-47889.9630029,+0,+0,-60948.5704349,+0,+0,+0,+0,-60966.0072384,+0,-43544.0656527,-52256.2299917,-47711.4085174,-30364.8003754
2010-08-16 20:15:30 UTC,-34819.0375184,+0,-26116.1322023,+0,-43522.8175832,+0,-47873.7840574,+0,+0,-60927.9800236,+0,+0,-52234.1382324,+0,-60947.0087006,+0,-43530.4964585,-52239.9457139,-47742.5148388,-30384.5980462
2010-08-16 20:16:00 UTC,-34810.6569213,+0,-26109.8461246,+0,-43512.3421547,+0,+0,+0,-30462.5357268,-60913.3155828,-47867.8972895,+0,-52216.8724345,+0,-60926.8622195,+0,-43516.1076087,-52222.6775714,-47758.2029132,-30394.5826722
2010-08-16 20:16:30 UTC,-34805.510299,+0,-26105.985771,+0,-43505.909072,+0,+0,+0,-30458.0317826,+0,-47857.8538956,+0,-52205.9166632,+0,-60914.0785506,-34807.8219113,+0,-52211.7203122,-47668.5281533,-30337.5094481
2010-08-16 20:17:00 UTC,-34812.6888802,+0,-26111.4565517,+0,-43515.0258495,+0,+0,+0,-30464.4146411,+0,-47867.9176596,+0,-52216.8946551,+0,-60926.8881474,-34815.1415351,+0,-52222.6997949,-47629.6391987,-30312.7586912
2010-08-16 20:17:30 UTC,-34791.8136525,-52181.2226709,-26095.798458,+0,+0,-60882.8467753,+0,+0,-30446.1460609,+0,-47847.4940991,+0,-52194.6157461,+0,+0,-34800.2869758,+0,-52200.4178604,-47612.9417221,-30302.0564971
2010-08-16 20:18:00 UTC,-34774.3287464,-52154.9994039,-26082.6833767,+0,+0,-60852.2496073,+0,+0,-30430.8444589,+0,-47820.7634563,+0,-52165.456797,-39128.0727442,+0,-34780.8451198,+0,-52171.2549511,-47643.2921754,-30321.372854
2010-08-16 20:18:30 UTC,+0,-52154.8998095,+0,+0,+0,-60852.1334008,+0,-43466.3116305,-30430.786344,+0,-47816.9742383,-39125.7310131,-52161.3233532,-39124.9722711,+0,-34778.089128,+0,-52167.1209456,-47611.6329204,+0
2010-08-16 20:19:00 UTC,+0,-52125.3217448,+0,-34754.5439855,+0,-60817.6218721,+0,-43441.6604194,-30413.5271755,+0,-47795.6955928,-39108.3196076,-52138.1116801,-39107.561326,+0,-34762.6126443,+0,-52143.9061201,+0,+0
2010-08-16 20:19:30 UTC,+0,-52159.5247009,+0,-34777.349776,+0,-60857.5296997,+0,-43470.1661484,+0,+0,-47822.7728298,-39130.4757526,-52167.6487093,-39129.7168851,+0,-34782.3065867,+0,-52173.4471608,+0,+0
2010-08-16 20:20:00 UTC,+0,-52171.3990217,+0,-34785.267316,+0,-60871.384594,+0,-43480.0625495,+0,+0,-47833.6609947,-39139.3850723,-52179.5259935,-39138.6259692,+0,-34790.2258177,+0,-52185.3260584,+0,+0
2010-08-16 20:20:30 UTC,+0,-52170.1352225,+0,-34784.424867,+0,-60869.9102902,+0,-43479.0094264,+0,+0,+0,-39149.2643822,+0,-39148.5049763,+0,-34799.0071867,+0,+0,+0,+0
2010-08-16 20:21:00 UTC,+0,-52167.4335524,+0,-34782.6234516,+0,-60866.7579957,+0,-43476.7577764,+0,+0,+0,-39147.2364064,+0,-39146.4770541,+0,+0,+0,+0,+0,+0
2010-08-16 20:21:30 UTC,+0,-52175.6637381,+0,-34788.1111608,+0,-60876.3609321,+0,-43483.61705,+0,+0,+0,-39152.6586375,+0,-39151.8991419,+0,+0,+0,+0,+0,+0
2010-08-16 20:22:00 UTC,+0,-52165.8376238,+0,-34781.5593209,+0,-60864.8958746,-47822.407011,-43475.4276835,+0,+0,+0,-39145.1344617,+0,-39144.375165,+0,+0,-43491.3714348,+0,+0,+0
2010-08-16 20:22:30 UTC,+0,-52159.1101926,+0,-34777.0736158,+0,-60857.046344,-47816.2395299,-43469.8208487,+0,+0,+0,-39140.0847827,+0,-39139.3256195,+0,+0,-43485.7612674,+0,+0,+0
2010-08-16 20:23:00 UTC,+0,-52169.6622557,+0,-34784.1095028,+0,-60869.3584349,-47825.9133042,-43478.6152421,+0,-60867.0568145,+0,-39150.4082255,+0,+0,+0,+0,-43497.2305591,+0,+0,+0
2010-08-16 20:23:30 UTC,+0,-52184.7933959,-26097.584542,+0,+0,+0,-47839.7850211,+0,+0,-60884.7107514,+0,+0,+0,+0,+0,+0,-43506.2730856,+0,+0,+0
2010-08-16 20:24:00 UTC,+0,+0,-26093.7118472,+0,+0,+0,-47832.6861765,+0,+0,-60875.6763574,+0,+0,+0,+0,+0,+0,-43497.0407939,+0,+0,+0
2010-08-16 20:24:30 UTC,+0,+0,-26102.359734,+0,-43499.8662228,+0,-47848.5381883,+0,-30453.8012639,-60895.8505303,+0,+0,+0,+0,-60915.6877439,+0,-43508.1264522,+0,+0,-30368.4966412
2010-08-16 20:25:00 UTC,+0,+0,-26108.2841666,+0,-43509.738988,+0,-47859.3979715,+0,-30460.7134063,-60909.671309,+0,+0,+0,+0,-60929.5155917,+0,-43518.0024609,+0,+0,-30349.3742472
2010-08-16 20:25:30 UTC,-34767.890696,+0,-26077.8545783,+0,-43459.029389,+0,-47803.6187659,+0,-30425.2107005,-60838.6833549,+0,+0,-52156.5980164,+0,-60856.5320297,+0,-43465.8765435,+0,+0,-30352.5442218
2010-08-16 20:26:00 UTC,-34767.9103261,+0,-26077.8693023,+0,-43459.0539261,+0,-47803.645756,+0,-30425.2278793,-60838.7177042,-47809.1393129,+0,-52152.7765296,+0,-60852.0729528,+0,-43462.6918195,+0,+0,-30359.2697682
2010-08-16 20:26:30 UTC,-34798.3425528,+0,+0,+0,-43497.0933066,+0,-47845.4880793,+0,-30451.860096,-60891.9686273,-47849.4631835,+0,-52196.7635633,+0,-60903.3989314,+0,-43499.3494254,+0,-47701.564497,-30358.4601798
2010-08-16 20:27:00 UTC,-34791.7307097,+0,+0,+0,-43488.8286988,+0,+0,+0,-30446.0738606,-60880.3990907,-47835.1889139,+0,-52181.1925684,+0,-60885.2300199,-34791.3372239,-43486.3729789,+0,-47688.2606675,-30349.9930406
2010-08-16 20:27:30 UTC,-34788.9843361,+0,+0,+0,-43485.3958134,+0,+0,+0,-30443.6704208,-60875.5934315,-47834.7178174,+0,-52180.6786761,+0,-60884.6303873,-34790.9945835,-43485.9447147,+0,-47667.4060748,-30336.720266
2010-08-16 20:28:00 UTC,-34814.8185715,+0,+0,+0,-43517.6878412,+0,+0,+0,+0,-60920.7986969,-47868.757711,+0,-52217.810874,-39167.3435244,-60927.9578457,-34815.752638,+0,+0,-47657.0969156,-30330.1590661
2010-08-16 20:28:30 UTC,-34808.0413303,+0,+0,+0,-43509.2164907,+0,+0,+0,+0,-60908.9397435,-47855.858289,+0,-52203.7396228,-39156.7887585,-60911.5389002,-34806.3705702,+0,-52209.5433622,-47644.1403695,-30321.9129532
2010-08-16 20:29:00 UTC,-34785.4270198,+0,+0,-34785.4309248,-43480.9492735,+0,+0,+0,+0,-60869.3687674,-47830.1068144,+0,-52175.6487931,-39135.7179858,-60878.7613022,-34787.6408875,+0,-52181.4487175,-47672.3178325,+0
2010-08-16 20:29:30 UTC,-34787.1788562,+0,+0,-34787.1827812,-43483.139017,+0,+0,+0,+0,+0,-47830.0861443,-39136.4601813,-52175.6262453,-39135.7010727,-60878.7349924,-34787.6258536,+0,-52181.4261666,-47662.9252239,+0
2010-08-16 20:30:00 UTC,-34793.3933281,+0,+0,-34793.3973241,-43490.9069226,+0,+0,+0,+0,+0,+0,-39143.4517193,-52184.9468769,-39142.6924259,-60889.6107095,-34793.8404252,+0,-52190.748064,-47645.8565817,+0
2010-08-16 20:30:30 UTC,+0,+0,+0,-34801.027734,+0,+0,+0,-43499.7616806,+0,+0,+0,-39155.986506,+0,-39155.2268404,-60909.1092738,-34804.9821703,+0,-52207.4607883,-47634.5353389,+0
2010-08-16 20:31:00 UTC,+0,-52202.9205433,+0,-34806.2858504,+0,-60908.164598,+0,-43506.3339784,+0,+0,+0,-39168.655045,+0,-39167.8950446,+0,-34816.2428607,+0,-52224.3518963,-47682.2517611,+0
2010-08-16 20:31:30 UTC,+0,-52218.3000579,+0,-34816.5405765,+0,-60926.1093322,+0,-43519.1517083,+0,+0,+0,-39182.1513634,+0,-39181.3910063,+0,+0,+0,-52242.3466919,-47703.208473,+0
2010-08-16 20:32:00 UTC,+0,-52183.1434278,-26096.7598385,-34793.0988991,+0,-60885.0887664,+0,-43489.8511612,+0,+0,+0,-39157.0145568,+0,-39156.254864,+0,+0,+0,-52208.8315002,-47690.5683459,+0
2010-08-16 20:32:30 UTC,+0,-52198.616822,-26104.4985694,-34803.4162225,+0,-60903.1430393,+0,-43502.7471333,+0,+0,+0,-39168.6285183,+0,-39167.8685186,+0,+0,+0,-52224.3165279,-47674.549012,+0
